Time,U,V,W
3.913565426,487.9330788,-276.6833051,-115.5075981
3.916566627,493.1567787,-272.116663,-125.3104159
3.919567827,494.7778178,-265.7674323,-133.7050951
3.922569028,496.1560471,-259.4688576,-142.1274689
3.925570228,497.2914668,-253.2209387,-150.5775374
3.928571429,498.1840769,-247.0236758,-159.0553006
3.931572629,497.9907154,-240.1088249,-167.2243466
3.93457383,497.9580474,-233.6122804,-175.5820804
3.93757503,497.6113369,-227.1014883,-183.9390878
3.94057623,496.9505839,-220.5764485,-192.2953688
3.943577431,495.9757883,-214.0371611,-200.6509234
3.946578631,493.3015128,-206.6842887,-208.671041
3.949579832,490.9646287,-199.6930179,-216.8478134
3.952581032,488.1938153,-192.61833,-224.9948957
3.955582233,484.9890725,-185.4602248,-233.1122878
3.958583433,481.3504003,-178.2187026,-241.1999899
3.961584634,475.8697876,-170.9835163,-249.0546253
3.964585834,471.93083,-163.8025191,-257.0866634
3.967587035,467.9918725,-156.6215219,-265.1187016
3.970588235,464.052915,-149.4405248,-273.1507397
3.973589436,460.1139575,-142.2595276,-281.1827778
3.976590636,448.966421,-132.8609613,-287.6408344
3.979591837,442.6232364,-124.9403538,-295.1479134
3.982593037,436.2800518,-117.0197463,-302.6549925
3.985594238,429.9368672,-109.0991388,-310.1620715
3.988595438,423.5936826,-101.1785313,-317.6691506
3.991596639,417.7832697,-92.51859229,-327.9394072
3.994597839,411.62077,-84.34724704,-336.3835935
3.99759904,405.4582702,-76.17590178,-344.8277798
4.00060024,399.2957704,-68.00455653,-353.2719661
4.003601441,393.1332707,-59.83321127,-361.7161524
4.006602641,389.0230004,-50.08293711,-373.3180339
4.009603842,383.568421,-41.36693743,-382.8514729
4.012605042,378.1138415,-32.65093776,-392.384912
4.015606242,372.6592621,-23.93493808,-401.918351
4.018607443,367.2046827,-15.21893841,-411.45179
4.021608643,363.0474604,-4.795545173,-419.7925277
4.024609844,358.048208,4.519690015,-428.9073702
4.027611044,353.0489556,13.8349252,-438.0222126
4.030612245,348.0497032,23.15016039,-447.1370551
4.033613445,343.0504508,32.46539558,-456.2518976
4.036614646,336.6507866,41.24673415,-460.117019
4.039615846,330.8297102,50.24865502,-466.1510913
4.042617047,324.8675349,59.19678297,-471.6562262
4.045618247,318.7642606,68.09111799,-476.6324237
4.048619448,312.5198874,76.93166008,-481.0796839
4.051620648,305.7292441,84.64788181,-483.4963066
4.054621849,298.9605055,92.74099255,-485.9881381
4.057623049,292.0087326,100.6695104,-487.7956058
4.06062425,284.8739254,108.4334355,-488.9187097
4.06362545,277.5560839,116.0327676,-489.3574498
4.066626651,272.1783644,125.3046405,-493.2155193
4.069627851,265.7874286,133.6935771,-494.7846271
4.072629052,259.4393011,142.1133389,-496.1058856
4.075630252,253.1339818,150.5639259,-497.1792948
4.078631453,246.8714708,159.0453379,-498.0048547
4.081632653,239.9807037,167.2318687,-497.7500019
4.084633854,233.3872402,175.572746,-497.5630421
4.087635054,226.7631863,183.9088238,-497.0371704
4.090636255,220.1085423,192.2401022,-496.1723867
4.093637455,213.423308,200.5665812,-494.9686911
4.096638655,206.5673801,208.6627058,-493.1117302
4.099639856,199.7322744,216.8368008,-491.0312126
4.102641056,192.8508133,224.9807159,-488.5764105
4.105642257,185.9229969,233.094451,-485.7473239
4.108643457,178.9488251,241.1780061,-482.5439527
4.111644658,171.4601862,249.105373,-477.9718908
4.114645858,164.0909675,257.0471841,-473.3776999
4.117647059,156.6211734,264.9442201,-468.2940453
4.120648259,149.050804,272.796481,-462.7209272
4.12364946,141.3798593,280.6039668,-456.6583455
4.12665066,133.6083393,288.3666775,-450.1063002
4.129651861,124.9609056,295.3577232,-442.7253075
4.132653061,117.0237029,302.9376615,-436.3475835
4.135654262,109.0865002,310.5175998,-429.9698596
4.138655462,101.1492976,318.0975382,-423.5921356
4.141656663,93.21209489,325.6774765,-417.2144117
4.144657863,84.30418387,336.5593403,-411.7706522
4.147659064,76.08577405,345.0958225,-405.663491
