Time,U,V,W
0.777110844,85.55454493,-333.6305356,240.7687134
0.777911164,95.88578725,-336.9008245,235.6402535
0.778711485,103.8814602,-338.2042758,230.8863476
0.779511805,112.0603815,-339.4910698,225.9961561
0.780312125,120.4225512,-340.7612062,220.9696789
0.781112445,128.9679693,-342.0146853,215.806916
0.781912765,137.6966357,-343.251507,210.5078674
0.782713085,143.3062133,-341.4279413,204.5287379
0.783513405,150.849293,-341.6661362,199.1188904
0.784313725,158.3923727,-341.9043312,193.7090429
0.785114046,165.9354524,-342.1425262,188.2991953
0.785914366,173.4785321,-342.3807212,182.8893478
0.786714686,181.0216118,-342.6189161,177.4795002
0.787515006,183.7815605,-339.0257185,171.8974254
0.788315326,189.7428808,-337.9968897,166.430623
0.789115646,195.7042012,-336.9680608,160.9638207
0.789915966,201.6655215,-335.9392319,155.4970184
0.790716287,207.6268419,-334.910403,150.0302161
0.791516607,213.5881622,-333.8815741,144.5634138
0.792316927,220.7382224,-331.9458828,135.7746331
0.793117247,227.0924475,-330.6173158,129.2098435
0.793917567,233.4466727,-329.2887489,122.645054
0.794717887,239.8008978,-327.9601819,116.0802645
0.795518207,246.1551229,-326.631615,109.515475
0.796318527,252.509348,-325.303048,102.9506855
0.797118848,255.9496066,-321.7119978,94.9106893
0.797919168,261.341206,-319.6360219,87.85856682
0.798719488,266.7328053,-317.560046,80.80644434
0.799519808,272.1244047,-315.4840701,73.75432187
0.800320128,277.516004,-313.4080942,66.70219939
0.801120448,282.9076034,-311.3321183,59.65007691
0.801920768,285.6050091,-307.9844727,52.58312376
0.802721088,289.551574,-305.2264349,45.52304683
0.803521409,293.2767759,-302.363913,38.46175136
0.804321729,296.7806147,-299.3969069,31.39923737
0.805122049,300.0630906,-296.3254167,24.33550484
0.805922369,303.1242034,-293.1494422,17.27055378
0.806722689,307.4128334,-290.0716523,9.040952608
0.807523009,310.8079079,-286.7953521,1.349894631
0.808323329,314.1005702,-283.4312066,-6.437897876
0.809123649,317.2908204,-279.9792157,-14.32242491
0.80992397,320.3786585,-276.4393795,-22.30368648
0.81072429,323.3640845,-272.8116978,-30.38168257
0.81152461,325.3578087,-268.9508877,-37.52600372
0.81232493,327.6619555,-265.069677,-45.24540618
0.81312525,329.7907382,-261.0887027,-52.97701444
0.81392557,331.7441566,-257.0079648,-60.72082851
0.81472589,333.5222108,-252.8274634,-68.47684838
0.81552621,335.1249009,-248.5471985,-76.24507405
0.816326531,336.4564227,-244.2570892,-83.39398521
0.817126851,337.6570832,-239.8254471,-90.84845591
0.817927171,338.6745264,-235.3014122,-98.26336681
0.818727491,339.5087524,-230.6849843,-105.6387179
0.819527811,340.1597611,-225.9761636,-112.9745093
0.820328131,340.6275527,-221.1749499,-120.2707408
0.821128451,341.3431572,-216.1070489,-127.7089152
0.821928772,341.6751975,-211.0277687,-135.0231656
0.822729092,341.8593243,-205.84182,-142.3127223
0.823529412,341.8955376,-200.5492027,-149.5775853
0.824329732,341.7838375,-195.1499168,-156.8177546
0.825130052,341.524224,-189.6439623,-164.0332302
0.825930372,340.2686287,-183.4588833,-170.2048004
0.826730692,339.8054687,-177.8190273,-177.097279
0.827531012,339.3423088,-172.1791713,-183.9897575
0.828331333,338.8791489,-166.5393153,-190.8822361
0.829131653,338.4159889,-160.8994593,-197.7747147
0.829931973,337.952829,-155.2596034,-204.6671933
0.830732293,335.1532608,-147.8714744,-209.6535261
0.831532613,333.9210906,-141.6561882,-215.9186119
0.832332933,332.6889205,-135.440902,-222.1836977
0.833133253,331.4567503,-129.2256159,-228.4487835
0.833933573,330.2245801,-123.0103297,-234.7138693
0.834733894,328.9924099,-116.7950435,-240.9789551
0.835534214,325.751371,-108.9302041,-244.9649085
0.836334534,323.8583426,-102.1722637,-250.4802273
0.837134854,321.9653141,-95.41432339,-255.9955461
0.837935174,320.0722856,-88.65638306,-261.5108648
0.838735494,318.1792571,-81.89844272,-267.0261836
0.839535814,316.2862287,-75.14050239,-272.5415024
0.840336134,312.5852405,-67.0518398,-275.4092261
0.841136455,310.097757,-59.8563595,-280.0540186
0.841936775,307.6102734,-52.6608792,-284.6988112
0.842737095,305.1227899,-45.4653989,-289.3436037
0.843537415,302.6353063,-38.2699186,-293.9883962
0.844337735,300.1478228,-31.07443829,-298.6331888
0.845138055,296.490858,-23.23048623,-301.3543719
0.845938375,293.3791674,-15.68888609,-304.9724438
0.846738695,290.1720639,-8.094379957,-308.4335767
0.847539016,286.8695475,-0.446967821,-311.7377706
0.848339336,283.4716182,7.253350316,-314.8850256
0.849139656,279.978276,15.00657445,-317.8753417
0.849939976,276.4106314,22.31244301,-320.451579
0.850740296,272.737725,29.90460995,-322.9908435
0.851540616,268.9711266,37.50890061,-325.3522066
0.852340936,265.1108364,45.12531498,-327.5356682
0.853141257,261.1568542,52.75385305,-329.5412283
0.853941577,257.10918,60.39451483,-331.3688869
0.854741897,252.8931424,68.04285692,-333.3082108
0.855542217,248.6182716,75.70539702,-334.9344553
0.856342537,244.2436262,83.37969887,-336.4063859
0.857142857,239.7692063,91.06576248,-337.7240027
0.857943177,235.1950118,98.76358785,-338.8873056
0.858743497,230.5210428,106.473175,-339.8962947
0.859543818,225.7027504,113.668771,-340.6458481
0.860344138,220.8054928,121.1217159,-341.2901916
0.861144458,215.8048346,128.5436289,-341.7716648
0.861944778,210.7007759,135.9345103,-342.0902679
0.862745098,205.4933165,143.2943599,-342.2460007
0.863545418,200.1824566,150.6231777,-342.2388633
0.864345738,194.9778859,157.0427243,-341.9794599
0.865146058,189.5719052,163.8417297,-341.5989699
0.865946379,184.0795782,170.538275,-341.0483391
0.866746699,178.500905,177.1323603,-340.3275674
0.867547019,172.8358855,183.6239856,-339.4366548
0.868347339,167.0845198,190.0131508,-338.3756013
0.869147659,160.8058743,197.0645705,-337.9008372
0.869947979,154.6471018,203.6558824,-336.9021588
0.870748299,148.3661494,210.2068809,-335.794813
0.871548619,141.963017,216.7175661,-334.5787998
0.87234894,135.4377047,223.1879378,-333.2541191
0.87314926,128.7902123,229.6179963,-331.820771
0.87394958,121.5738148,234.4842906,-329.4303654
0.8747499,114.8431874,240.436119,-327.7753045
0.87555022,108.1125601,246.3879474,-326.1202435
0.87635054,101.3819328,252.3397758,-324.4651826
0.87715086,94.65130544,258.2916042,-322.8101216
0.87795118,87.92067811,264.2434326,-321.1550607
0.878751501,81.26617731,265.7849834,-317.3033072
0.879551821,74.56047633,270.2927406,-314.9289762
0.880352141,67.85477535,274.8004977,-312.5546452
0.881152461,61.14907437,279.3082549,-310.1803143
